Date,Gold_return,SPX_return,Gold_SPY_ratio_return
4/30/2009,-0.01684014,-0.0009505,3.844622012
5/1/2009,0.001414227,0.005381855,-4.2109826
5/8/2009,-0.005771625,0.02378394,0.266973454
5/11/2009,0.00659343,-0.0217472,0.222645575
5/12/2009,0.004371592,-0.000979319,2.689436435
5/13/2009,0.007604599,-0.027263206,-2.772809955
5/18/2009,-0.009186771,0.029936576,-0.263405005
5/19/2009,0.004063394,-0.001738327,2.03041192
5/20/2009,0.015824388,-0.005144635,0.2745025
5/26/2009,-0.015487906,0.025962189,-3.267371296
5/27/2009,0.006329135,-0.019153403,-0.590735115
5/29/2009,0.018363376,0.013483449,1.08058353
6/1/2009,0.006386533,0.025489965,-1.692988582
6/8/2009,-0.01915315,-0.001011052,1.661621915
6/9/2009,0.012896612,0.003497083,-1.636439896
6/10/2009,-0.00235633,-0.003486435,-1.6968097
6/12/2009,-0.010876881,0.001396013,1.976989545
6/18/2009,0.010689573,0.008375844,-0.755050442
6/23/2009,0.001630435,0.002304071,0.242535495
6/24/2009,0.013752408,0.006503219,1.094747344
6/25/2009,0.004009093,0.021217576,-2.41518161
6/29/2009,-0.006924129,0.009024344,-1.494011669
7/1/2009,0.004004811,0.004352434,1.997514371
7/2/2009,-0.009369631,-0.029577647,-1.066306387
7/8/2009,-0.006514681,-0.001669895,4.965378607
7/10/2009,0.001370051,-0.004029952,-1.736064239
7/13/2009,-0.004940993,0.024627968,-0.527409878
7/15/2009,0.014226518,0.029199472,-1.926146065
7/17/2009,0.002670229,-0.000382751,2.930617838
7/22/2009,0.000527426,-0.000534409,-0.386955375
7/24/2009,0.001577702,0.003037511,1.869577806
7/27/2009,0.003671654,0.002977407,0.864658505
7/28/2009,-0.011320379,-0.00260985,1.257722421
7/29/2009,-0.014131684,-0.004573436,-0.339157357
7/30/2009,0.001609874,0.011825409,-3.122249074
7/31/2009,0.006946328,0.000739529,4.234049573
8/3/2009,0.021857355,0.015225583,-1.878394751
8/4/2009,0.000781148,0.003007551,-1.709676705
8/7/2009,-0.008333382,0.013349737,-0.032485697
8/11/2009,-0.002383791,-0.012740935,-2.915676334
8/12/2009,0.004761914,0.011459209,0.797983816
8/13/2009,0.006576375,0.006856468,0.836435333
8/18/2009,0.002409317,0.010094531,-1.32267781
8/19/2009,0.008519753,0.006837444,1.652623776
8/24/2009,-0.00105042,-0.000545889,1.029770039
8/26/2009,-0.010576513,0.000116725,5.317790726
9/4/2009,0.006085211,0.01303221,-1.552328644
9/8/2009,0.011810666,0.008806056,1.055125928
9/10/2009,-0.008792922,0.010368274,1.660164547
9/11/2009,0.017509202,-0.001351306,2.726458356
9/14/2009,-0.008966436,0.006319121,-2.211746717
9/15/2009,-0.00325774,0.003130399,-0.310034991
9/18/2009,-0.006402386,0.002643198,1.01294039
9/22/2009,0.016907414,0.006553349,-0.528181683
9/23/2009,-0.00370508,-0.010119522,-1.952537572
9/24/2009,-0.00049505,-0.009556581,-1.955565962
9/25/2009,-0.018239106,-0.006109338,4.054077122
9/28/2009,0.000252111,0.017652877,-5.342532477
9/29/2009,-0.002271294,-0.00223207,4.266203209
10/1/2009,0.008997811,-0.026097229,-1.70071479
10/5/2009,0.001991041,0.014765453,-0.71510158
10/6/2009,0.032533137,0.013612406,2.874910217
10/7/2009,0.001443002,0.002717406,-1.504229837
10/8/2009,0.004555817,0.007432667,0.143472248
10/9/2009,0.006200831,0.005624801,0.586977635
10/12/2009,0.006871251,0.004376823,0.353525418
10/13/2009,-0.001181335,-0.002791504,-1.310958561
10/14/2009,0.001889467,0.017393671,-1.359876217
10/19/2009,0.002859868,0.009361385,-0.832627249
10/23/2009,0.008275257,-0.012253261,2.306820539
10/27/2009,-0.016742797,-0.003313981,2.09533679
10/28/2009,-0.004593263,-0.019743762,-3.07806475
10/29/2009,0.008444977,0.022270143,0.488571853
10/30/2009,-0.000480654,-0.028456335,-3.111303979
11/2/2009,0.02093321,0.006425941,5.261972776
11/9/2009,0.009076532,0.021995171,-1.927691957
11/10/2009,-0.004754905,-6.40413E-05,5.192534996
11/11/2009,0.012405708,0.005019358,-3.402549546
11/12/2009,-0.000448431,-0.010312341,-4.040197585
11/17/2009,0.00419473,0.000919076,1.035438986
11/24/2009,-0.005358495,-0.00053348,1.670915821
11/25/2009,0.01408474,0.004494025,-1.164672806
11/27/2009,-0.011294739,-0.017383687,-1.573538455
11/30/2009,0.007898429,0.003785805,1.166600533
12/1/2009,0.014145702,0.01200292,-0.571144519
12/2/2009,0.0166324,0.00033362,3.744843299
12/3/2009,-0.003097576,-0.008428631,-4.910118633
12/9/2009,-0.005026784,0.003665636,1.336510063
12/10/2009,-0.011015754,0.005822698,0.321784326
12/11/2009,-0.003995566,0.003676275,-0.554277543
12/14/2009,-0.000222445,0.00693534,-3.522992196
12/16/2009,0.013720065,0.001127594,3.771091757
12/17/2009,-0.018186352,-0.011880825,-2.073027398
1/6/2010,0.005991364,0.000545376,3.090144683
1/7/2010,0.000221214,0.004002041,-5.292025722
1/12/2010,-0.001518933,-0.009425438,-4.405308564
1/15/2010,-0.009045842,-0.010882186,-1.572836202
1/19/2010,0.004422829,0.012422194,-0.847883252
1/20/2010,-0.011317107,-0.010654438,1.093044176
1/21/2010,-0.01076968,-0.019126605,-0.634684536
1/22/2010,-0.022124292,-0.022389806,0.562415944
1/25/2010,0.010324745,0.004596659,0.821143306
1/26/2010,-0.001827736,-0.004221189,-1.646252274
1/27/2010,0.001371115,0.004868323,-0.430086422
1/28/2010,-0.006184878,-0.011888153,0.613689989
1/29/2010,-0.008769962,-0.009877767,0.534480899
2/1/2010,0.007390334,0.014165355,-0.531672171
2/2/2010,0.02229899,0.012889515,1.198753436
2/8/2010,0.005655057,-0.008902849,-2.552166775
2/10/2010,-0.001634941,-0.002225694,0.337514251
2/11/2010,0.006291527,0.009624552,-0.116651827
2/17/2010,0.003356834,0.004228991,-0.759556322
2/19/2010,-0.004706946,0.002184195,2.761253438
2/22/2010,0.002244166,-0.001037349,0.003873625
2/26/2010,0.012484557,0.001404348,0.872909118
3/1/2010,0.005174947,0.010107284,-2.854346321
3/2/2010,0.011158339,0.002327644,2.236757962
3/3/2010,0.008837883,0.000429127,1.457719058
3/8/2010,-0.008183171,-0.000166871,7.3448038
3/12/2010,0.002035969,-0.00021737,0.934736935
3/15/2010,-0.001809546,0.000452076,-0.850146745
3/18/2010,0.000891067,-0.000325895,1.782142435
3/24/2010,-0.009807354,-0.005508385,1.191150081
3/29/2010,0.009981934,0.005667142,-0.900685004
3/31/2010,0.007649081,-0.003278272,-1.513209861
4/9/2010,0.003912198,0.006661623,-0.974103041
4/12/2010,0.005408342,0.001765063,1.652019928
4/15/2010,0.000649843,0.000842168,0.582530556
4/16/2010,-0.00260191,-0.01625795,-1.573087797
4/21/2010,-0.001529888,-0.001019423,0.481074608
4/28/2010,0.009954637,0.006441938,2.13103678
4/29/2010,0.004940403,0.012860144,-1.391895107
5/7/2010,0.014241078,-0.015417627,0.567718259
5/10/2010,-0.004794173,0.043025724,-2.115016136
5/11/2010,0.021497314,-0.003403127,4.037630389
5/19/2010,-0.018037184,-0.005143469,1.161339289
5/20/2010,-0.002513617,-0.03975572,-4.015738739
5/24/2010,0.006126564,-0.012992123,-0.384552953
5/27/2010,-0.000825423,0.032347213,-4.366429517
6/2/2010,-0.010439149,0.025514387,-0.853423109
6/9/2010,-0.010082763,-0.005959341,-0.310500517
6/18/2010,0.008796538,0.00131629,0.011598022
6/21/2010,-0.001194981,-0.003864245,-3.073176709
6/22/2010,-0.014856728,-0.016201322,1.086995879
6/23/2010,-0.007715774,-0.002989922,1.03465976
7/2/2010,-0.026690149,-0.004673293,0.831489985
7/7/2010,-0.001465508,0.030850062,-3.061776227
7/9/2010,0.012696601,0.007187444,4.368452213
7/14/2010,-0.007428841,-0.000155215,4.433528954
7/15/2010,0.000828157,0.001195446,-4.235385769
7/16/2010,-0.015643243,-0.029242932,-0.258527027
7/26/2010,-0.005897237,0.011137931,-0.552477845
7/28/2010,-0.009462436,-0.006946068,-2.221128832
8/2/2010,0.016543325,0.02178352,-4.74960303
8/3/2010,-0.000841751,-0.004807873,-1.467354914
8/4/2010,0.010054546,0.006032852,2.253330964
8/5/2010,-0.00585286,-0.001260508,1.024610393
8/9/2010,-0.003940687,0.005468066,-1.556078063
8/12/2010,0.006202211,-0.00539328,1.109104494
8/13/2010,0.001029972,-0.004031704,-1.504409483
8/17/2010,0.002041234,0.012118458,-5.924422895
8/19/2010,0.012645488,-0.017080409,-1.786407993
8/25/2010,0.012604355,0.003283982,2.843121512
8/26/2010,-0.000404122,-0.00771448,-4.294123206
9/2/2010,0.001603207,0.009039912,2.553612791
9/7/2010,0.013014499,-0.011537451,0.834834167
9/8/2010,-0.001393451,0.006418033,-1.647793919
9/13/2010,-0.002208614,0.011069149,-1.94882493
9/14/2010,0.017336292,-0.00071333,4.802409127
9/20/2010,0.004112412,0.015095292,-1.654730592
9/21/2010,-0.00332779,-0.002567373,1.559798526
9/24/2010,0.004830461,0.020972838,-0.099402681
9/29/2010,0.010378721,-0.002591138,2.124597276
10/1/2010,0.00705235,0.00440668,2.558985042
10/4/2010,-0.002091454,-0.008067421,-1.820213433
10/5/2010,0.012859481,0.020646748,0.876497701
10/15/2010,-0.004195938,0.002025533,0.289150392
10/18/2010,-0.000182832,0.007217618,-4.403996377
10/28/2010,0.006772035,0.001124151,1.460340002
11/3/2010,-0.004079368,0.003671294,1.198710228
11/5/2010,0.0104449,0.003915147,0.671190955
11/8/2010,-0.005028746,-0.00212323,-0.119028611
11/10/2010,-0.021697454,0.004366586,0.551788126
11/11/2010,0.005736839,-0.004251214,-1.303509799
11/15/2010,-0.014508778,-0.00121821,2.98134758
11/16/2010,-0.014351672,-0.016338128,-2.607006464
11/22/2010,0.010374306,-0.001576597,1.064813119
11/23/2010,0.015362409,-0.014387044,-1.818468156
11/24/2010,-0.003636368,0.014812719,-1.47009644
11/30/2010,0.019340139,-0.006088749,1.089069008
12/2/2010,0.002522978,0.012737032,1.075887825
12/3/2010,0.010385053,0.00259991,3.003964276
12/20/2010,0.00836825,0.002545174,-0.381420808
12/21/2010,0.002171554,0.006011978,-2.208556665
12/22/2010,0.002888089,0.003373865,0.862846859
12/23/2010,-0.009780915,-0.001645724,1.93771647
1/6/2011,0.00036543,-0.002125149,-2.851794852
1/12/2011,0.003451098,0.008967269,-1.075213039
1/14/2011,-0.010551308,0.007357426,0.208920397
1/24/2011,-0.000372232,0.005819323,-2.266645932
1/25/2011,-0.01424846,0.00026336,6.740306444
1/27/2011,0.004882639,0.002241765,1.112246496
1/28/2011,-0.011682816,-0.018013749,-1.211438636
1/31/2011,0.006046882,0.007633327,0.20003514
2/1/2011,0.003385371,0.016555814,-1.35429279
2/3/2011,-0.006754247,0.002351473,0.641686831
2/10/2011,-0.008645322,0.00074922,3.376814231
2/14/2011,0.000732869,0.002382143,-1.543890384
2/16/2011,-0.001093295,0.006237986,-2.29953223
2/18/2011,0.003257921,0.001922906,-0.07993117
2/23/2011,0.005871381,-0.00613838,0.456037448
2/24/2011,0.001595321,-0.000994835,0.516724686
2/25/2011,-0.00639661,0.010495226,-0.96740585
3/4/2011,0.003861686,-0.00740543,-0.096086152
3/7/2011,0.007331155,-0.008376201,0.517848268
3/8/2011,-0.007856871,0.008883206,0.010487292
3/9/2011,0.003324878,-0.001355111,1.020323589
3/14/2011,0.007587156,-0.006067686,1.962948112
3/18/2011,0.011509645,0.004308798,3.349306562
3/21/2011,0.008415197,0.014874634,-1.552144414
3/22/2011,-0.004198747,-0.003556897,0.735515687
3/23/2011,0.009422509,0.002909727,1.009144467
3/24/2011,0.005196617,0.009297397,-1.756768821
3/29/2011,0.000352796,0.007035239,-4.569867597
3/30/2011,0.005627873,0.006662411,2.824047367
4/1/2011,-0.014701,0.004950654,-0.550117798
4/5/2011,-0.001394214,-0.000180079,-1.523813189
4/6/2011,0.019344299,0.002181271,0.135798133
4/7/2011,-0.001369394,-0.001521141,-2.287582017
4/12/2011,-0.011992606,-0.007807151,1.436824772
4/13/2011,0.004814315,0.000190217,2.801930692
4/14/2011,0.005644418,8.36842E-05,0.980190825
4/15/2011,0.00747667,0.003917703,-3.565089633
4/19/2011,-0.001675884,0.005714825,-1.214446402
4/21/2011,0.001996673,0.005270371,-0.322293051
4/28/2011,0.016084378,0.003549158,1.146171073
5/10/2011,0.007627296,0.008034192,-0.877999173
5/11/2011,-0.00364058,-0.011173632,-1.069440685
5/13/2011,0.01085062,-0.008100044,-0.634948771
5/17/2011,-0.014936923,-0.000368636,4.328334423
5/18/2011,0.012100988,0.008765217,-3.379286332
5/24/2011,0.010864304,-0.000827749,2.481919297
5/25/2011,-0.00049128,0.003178158,-4.441571499
5/26/2011,-0.005090741,0.003945345,2.121930167
5/31/2011,0.002280503,0.010537033,-2.377891141
6/1/2011,-0.001791386,-0.023048299,-1.024102523
6/3/2011,0.000324728,-0.009781564,-4.521526686
6/6/2011,0.005827145,-0.010818524,2.786533918
6/8/2011,-0.004703601,-0.004195756,-0.879898689
6/14/2011,-0.006738459,0.012532883,-1.697982537
6/15/2011,0.009029036,-0.017585608,-0.046110708
6/16/2011,-0.004258113,0.001752821,1.5542348
6/20/2011,0.004218731,0.005380701,-1.362545865
6/21/2011,0.000485633,0.013334153,-3.069345724
6/24/2011,-0.005431665,-0.011795039,-2.688557251
6/29/2011,0.003496216,0.008248641,2.100315437
6/30/2011,0.000830634,0.010068387,-1.636599456
7/5/2011,0.018042588,-0.001337043,2.551102659
7/7/2011,0.00016368,0.010392116,-6.572395916
7/11/2011,0.009041069,-0.018256123,-0.969743916
7/13/2011,0.018214276,0.00310106,2.092628521
7/15/2011,-0.002202991,0.005539041,-0.996048254
7/18/2011,0.007532992,-0.008163062,0.841678556
7/20/2011,-0.009413311,-0.000671047,5.201494495
7/21/2011,0.009413311,0.013455201,-2.998281278
7/22/2011,0.000624415,0.000907461,-0.016595362
8/11/2011,-0.006795043,0.045250591,-1.107537026
8/12/2011,-0.013730193,0.005247838,2.857803435
8/19/2011,0.013072082,-0.015122761,0.739871519
8/24/2011,-0.058162304,0.013034651,5.237503666
8/26/2011,0.03355447,0.015008394,0.40316699
9/1/2011,0.004127121,-0.011942485,-1.315187918
9/2/2011,0.029356183,-0.025606956,1.199161327
9/6/2011,0.010476855,-0.007464093,0.202425414
9/7/2011,-0.045891993,0.028243821,0.146351388
9/8/2011,0.024557851,-0.010668915,0.348281246
9/13/2011,-0.007662873,0.009078747,-0.454123498
9/14/2011,-0.000824516,0.013389711,-2.617896494
9/15/2011,-0.020275656,0.017041104,2.961238417
9/22/2011,-0.040403789,-0.0324025,2.410038731
9/26/2011,-0.05538379,0.023068111,-0.284542045
9/28/2011,-0.009691172,-0.020908243,-2.028427034
9/30/2011,0.00433035,-0.025291292,-2.589105661
10/3/2011,0.021676929,-0.028863546,1.478480843
10/4/2011,-0.010627093,0.022239332,-0.45212486
10/5/2011,-0.012903405,0.01770785,0.42193896
10/11/2011,0.00120337,0.000543835,2.614918188
10/12/2011,0.011360361,0.00974708,-0.641072074
10/13/2011,-0.015578506,-0.002978131,1.501433757
10/14/2011,0.013197552,0.017231013,-1.921275747
10/18/2011,-0.030790238,0.020213033,2.52685373
10/19/2011,0.013095969,-0.012729819,-0.392512785
10/20/2011,-0.019863143,0.004543832,1.446737964
10/24/2011,0.005767204,0.012798827,-0.496358592
10/27/2011,0.001747743,0.033716618,-4.165633964
10/28/2011,0.013298837,0.000389154,6.491123585
10/31/2011,-0.010973255,-0.025048682,-4.356818259
11/1/2011,-0.013446563,-0.028340045,0.079808036
11/2/2011,0.025567924,0.015976368,1.215780238
11/3/2011,0.008569033,0.018615537,-1.246069669
11/4/2011,-0.005132603,-0.006307714,0.569681365
11/7/2011,0.018692133,0.006275996,1.297530784
11/8/2011,0.007268693,0.011667272,-1.564581641
11/9/2011,-0.006146988,-0.037385293,-1.332104039
11/16/2011,-0.01637992,-0.016755779,-0.073242802
11/17/2011,-0.007717632,-0.016942648,-0.763639449
11/18/2011,-0.013578137,-0.000394773,4.324232916
11/21/2011,-0.009938696,-0.018824535,-4.176631629
11/22/2011,-0.001764187,-0.004149488,-0.216569553
11/23/2011,-0.010650988,-0.022342971,0.114435655
11/29/2011,0.001748762,0.002211297,0.419101793
11/30/2011,0.016748876,0.042403421,-0.694226679
12/6/2011,-0.02085823,0.001105126,4.721984047
12/8/2011,-0.011882476,-0.021368471,-2.656458833
12/22/2011,-0.000933271,0.008231554,-2.74259388
1/6/2012,0.010884884,-0.002540185,0.368021491
1/9/2012,-0.000928362,0.002259128,-2.344451224
1/13/2012,-0.015471263,-0.004960178,-0.792686084
1/17/2012,0.012456488,0.003546597,0.118710311
1/24/2012,-0.00598625,-0.001018756,-1.585670014
1/26/2012,0.045610511,-0.005762964,1.988141622
1/31/2012,0.008638119,-0.00045707,3.313546502
2/1/2012,-0.002296212,0.008860289,-4.289422633
2/7/2012,0.002904446,0.002021269,-2.6576696
2/8/2012,0.012680285,0.002157946,1.408374258
2/9/2012,0.00114482,0.001473032,-2.022967352
2/10/2012,-0.021102098,-0.00691017,1.368454098
2/13/2012,0.004954112,0.00677702,-1.429697827
2/15/2012,0.006367605,-0.005397733,-0.046925457
2/16/2012,-0.011607791,0.010965323,-0.108305577
2/21/2012,0.01440532,0.000719678,2.087926833
2/24/2012,0.000281334,0.00167082,-2.982590867
2/29/2012,-0.006195458,-0.004748243,-0.14738566
3/5/2012,-0.001172333,-0.003869835,-1.424359719
3/6/2012,-0.021340466,-0.015496857,1.514183918
3/7/2012,0.005079945,0.006876907,-0.622836402
3/8/2012,0.007423939,0.009770028,0.028259027
3/15/2012,0.002278078,0.005949504,-4.092282715
3/16/2012,0.006049625,0.001118724,2.647783419
3/19/2012,0.002108752,0.003966003,-2.319470164
3/20/2012,-0.002862957,-0.003005043,0.58322558
3/21/2012,-0.004537213,-0.001865818,0.937049985
3/22/2012,-0.008372071,-0.007232593,-0.742309504
3/23/2012,0.017275774,0.003096888,1.572603895
3/26/2012,0.009718249,0.013790283,-2.068866245
3/29/2012,-0.011099559,-0.001609217,1.279882741
3/30/2012,0.00301205,0.003691655,-2.134611515
4/2/2012,0.008982096,0.007476578,0.386912007
4/3/2012,-0.000745434,-0.003996588,-1.862687403
4/4/2012,-0.033515913,-0.010254895,2.863494416
4/12/2012,0.006312962,0.013685325,-0.907047893
4/13/2012,-0.0011994,-0.012553513,-1.57445968
4/16/2012,-0.0081338,-0.000503681,5.130019306
4/18/2012,0.005183729,-0.004063523,0.610830392
4/19/2012,0.003642991,-0.005952097,-0.734412653
4/20/2012,-0.00516483,0.001168593,1.977009914
4/24/2012,0.012505882,0.003672998,1.324596523
4/27/2012,0.006029563,0.00241141,0.553542702
4/30/2012,-0.00739124,-0.003891097,-0.274858433
5/1/2012,0.007691766,0.005642498,-0.331780894
5/2/2012,-0.009661911,-0.002499886,1.042123083
5/3/2012,-0.006239083,-0.007688271,-1.560809179
5/10/2012,0.010059814,0.002514222,0.76194959
5/11/2012,-0.009743909,-0.003393109,-0.33168963
5/14/2012,-0.015597961,-0.011175044,-0.721438521
5/15/2012,-0.001284109,-0.005762452,-1.834754866
5/16/2012,-0.00515299,-0.004413555,1.656194478
5/18/2012,0.022587249,-0.00741519,2.567206374
5/23/2012,-0.021396314,0.001692285,-0.024408634
5/30/2012,-0.025325925,-0.014438555,1.11280441
6/1/2012,0.030343668,-0.024943535,-1.432945734
6/11/2012,0.004746093,-0.012700439,-1.814650175
6/14/2012,-0.003711727,0.010756615,-1.406712178
6/20/2012,-0.015187027,-0.001687752,2.656289252
6/21/2012,-0.011938565,-0.022513259,-2.831374812
6/25/2012,0.002870358,-0.016083465,-2.106293411
6/29/2012,0.025341869,0.024614798,-1.482751735
7/5/2012,-0.008381238,-0.004697995,-0.360265785
7/6/2012,-0.010655068,-0.00947749,-0.461743683
7/9/2012,-0.001261034,-0.001640108,-0.379945762
7/12/2012,-0.013245227,-0.005007073,-6.369028867
7/13/2012,0.024908086,0.016362745,-0.55260043
7/16/2012,-0.003610396,-0.002316985,0.023365152
7/18/2012,-0.006328134,0.006658286,0.906315531
7/20/2012,-0.004904685,-0.010112639,-1.437250539
7/23/2012,-0.002540894,-0.008948968,-0.53542724
7/25/2012,0.011148738,-0.000313878,3.834481174
7/27/2012,0.0001545,0.01890085,-4.36644203
7/30/2012,-0.000309023,-0.000483533,4.359067399
8/2/2012,-0.001251565,-0.007401115,-3.32596501
8/3/2012,0.003125979,0.018861295,-0.020128038
8/6/2012,0.00498133,0.002326568,2.558667201
8/7/2012,0.000620925,0.005093766,-2.865865025
8/8/2012,0.001395674,0.000620637,2.914947781
8/9/2012,0.001084179,0.000413544,0.153427868
8/10/2012,0.002164838,0.002186089,-0.973582202
8/15/2012,0.002500392,0.001139009,-4.00038245
8/16/2012,0.0017154,0.007075434,-2.203271415
8/17/2012,0.006367964,0.001870367,2.642127955
8/21/2012,0.015056361,-0.003503694,-0.532373103
8/30/2012,0.000301159,-0.007836423,-4.998678801
8/31/2012,-0.007252978,0.005060487,3.618847259
9/4/2012,0.028996203,-0.001166629,2.853097157
9/6/2012,0.006487784,0.020236624,-2.484034412
9/7/2012,0.015748357,0.004041761,2.497628465
9/12/2012,0.000143937,0.00208353,-2.536690678
9/17/2012,-0.003102527,-0.003129529,-1.816207904
9/18/2012,-0.000282526,-0.001280598,-1.502647185
9/27/2012,0.010405625,0.009602673,-0.892237844
10/3/2012,-0.000140815,0.003617864,-5.248305553
10/5/2012,-0.004334762,-0.000321661,2.343077768
10/8/2012,-0.005903039,-0.00346269,-2.067501863
10/11/2012,0.004390631,0.000195435,2.961828252
10/12/2012,-0.001272715,-0.002970545,-3.959592697
10/17/2012,0.001430411,0.004108613,-0.527794096
10/18/2012,-0.003436429,-0.002446673,1.394827672
10/19/2012,-0.003448279,-0.016710127,-1.917843448
10/24/2012,-0.002633506,-0.003090163,0.302454994
10/25/2012,0.005260094,0.002991086,0.724420388
11/8/2012,0.001019739,-0.012279919,-1.966729332
11/14/2012,-0.000289687,-0.013948842,-4.138383364
11/15/2012,-0.009168368,-0.001594791,5.623367065
11/16/2012,0.002044692,0.004828239,-2.608251469
11/19/2012,0.009872322,0.01966737,0.170008814
11/20/2012,0.001010757,0.000663135,1.110702853
11/30/2012,0.000579542,0.000162422,0.428522978
12/3/2012,-0.003482302,-0.004756454,-1.583849841
12/4/2012,-0.013020446,-0.001711338,2.341054045
12/7/2012,0.00427005,0.002916658,3.488933132
12/10/2012,0.006444076,0.000338431,2.565409547
12/13/2012,-0.013787253,-0.006341469,-1.320303409
12/17/2012,-0.000294811,0.011800667,-2.993294959
12/18/2012,-0.001032525,0.011421148,1.286115905
12/21/2012,0.000605694,-0.009423002,-3.213367718
1/10/2013,0.010351904,0.007568717,1.233909908
1/11/2013,-0.010502722,-4.75516E-05,5.084427357
1/17/2013,-0.00074599,0.005627103,-4.574556709
1/22/2013,0.001183782,0.004418279,-2.176865925
1/24/2013,-0.011454197,6.68979E-06,9.766457827
1/25/2013,-0.006604647,0.005430699,-7.249823159
1/29/2013,0.004216874,0.005093062,-0.319845767
2/1/2013,0.002549683,0.010002474,-2.456317408
2/4/2013,-0.001799101,-0.011605778,-0.497352385
2/5/2013,0.004491698,0.01036258,1.028245501
2/6/2013,0.000448062,0.000549049,0.632714831
2/7/2013,-0.00374,-0.001807044,0.930648869
2/8/2013,0.000149869,0.005641969,-4.355620923
2/11/2013,-0.009788498,-0.000606272,6.409861747
2/13/2013,-0.001518603,0.000592152,0.404557721
2/15/2013,-0.020717383,-0.00104565,3.113895931
2/21/2013,-0.007265867,-0.006323067,0.174556099
2/25/2013,0.00616554,-0.018479275,2.2180919
2/27/2013,0.008607925,0.012645666,0.43795645
2/28/2013,-0.009866183,-0.000864495,2.819353619
3/4/2013,-0.005068916,0.004600126,-0.432622567
3/8/2013,0.001423488,0.0044711,-1.797925994
3/12/2013,0.009454845,-0.002406152,1.991327449
3/13/2013,-0.002984374,0.001313164,-0.547548325
3/14/2013,-0.002047084,0.005587377,-1.82504418
3/15/2013,0.005972044,-0.001619755,2.308908119
3/18/2013,0.00515747,-0.005525586,-1.373757385
3/19/2013,0.004355272,-0.002425463,0.65430759
3/20/2013,-0.002019732,0.006675167,-1.780793904
3/21/2013,0.003880486,-0.00831698,0.433090569
3/22/2013,-0.003724977,0.007148666,0.110473794
3/27/2013,0.003124026,-0.000588495,3.963636447
3/28/2013,-0.002967593,0.004048485,-1.979901185
4/5/2013,0.013806609,-0.004304177,-0.334165333
4/9/2013,0.001427552,0.003538041,-0.563643783
4/11/2013,-0.006369448,0.003545947,2.724227718
4/15/2013,-0.095961646,-0.02323413,-0.483597204
4/17/2013,0.008658063,-0.014431354,-0.237813642
4/18/2013,0.001256394,-0.00672354,-1.166456653
4/22/2013,0.013427764,0.004650798,1.108402444
4/25/2013,0.015628031,0.004026618,-6.37670491
4/29/2013,-0.002722016,0.007160318,-2.996510712
5/1/2013,-0.009747833,-0.009351475,0.929117822
5/2/2013,0.009918002,0.009363994,0.015968702
5/9/2013,-0.001704449,-0.003693981,-2.14687797
5/14/2013,0.002094607,0.0100911,-5.81262391
5/21/2013,0.004419083,0.001720908,-1.732654312
5/28/2013,-0.009939541,0.006320912,-2.093762439
5/29/2013,0.004349409,-0.007072892,-0.938886914
5/31/2013,-0.01353297,-0.01441055,-1.863372139
6/3/2013,0.00572043,0.005918407,0.028808357
6/4/2013,-0.002141328,-0.005526024,-0.9140189
6/6/2013,-0.002853069,0.008454433,0.377477011
6/7/2013,-0.010050336,0.012749948,0.848374578
6/11/2013,-0.006527675,-0.010205232,-2.191722108
6/17/2013,-0.004683006,0.00753884,-0.205398672
6/18/2013,-0.013083959,0.007760952,0.998410152
6/19/2013,0.004380368,-0.013948299,-1.680506733
6/21/2013,0.002125399,0.002666148,-1.093049097
6/24/2013,-0.006584067,-0.012219314,-0.39168991
6/26/2013,-0.033995919,0.009544802,1.717921941
6/27/2013,-0.002835158,0.006180728,-2.049582162
7/1/2013,0.041694097,0.005389242,-0.010669299
7/3/2013,-0.001998003,0.00082366,-1.776755612
7/5/2013,-0.030253043,0.010150058,0.205971308
7/9/2013,0.016260521,0.007203671,-0.441361035
7/10/2013,0.000398168,0.000181546,-0.028785663
7/11/2013,0.02282665,0.013463198,-0.257394943
7/22/2013,0.023831077,0.002030925,0.666488889
7/24/2013,0.001124227,-0.003818459,-2.192034314
7/25/2013,-0.0067644,0.002553175,2.197086951
7/29/2013,-0.000939585,-0.003742994,-2.896409784
8/1/2013,0.0003803,0.01246258,-7.471309239
8/6/2013,-0.018760825,-0.005739461,0.340720893
8/12/2013,0.024152117,-0.001153543,2.206124462
8/13/2013,-0.009365118,0.002772172,-1.824173738
8/16/2013,0.02927219,-0.003310073,3.95093313
8/20/2013,0.005479466,0.003813963,1.006100418
8/21/2013,-0.006945742,-0.005796414,-0.181449358
8/22/2013,0.009129149,0.008582495,-0.119141544
8/23/2013,0.001452961,0.003939218,-1.059126777
9/3/2013,0.003399842,0.004155545,-1.271638384
9/5/2013,-0.003603608,0.001209132,1.26336742
9/9/2013,0.002160606,0.009943332,-4.805061128
9/12/2013,-0.026564207,-0.003386165,1.77769986
9/18/2013,-0.008610022,0.012104116,-1.091078989
9/19/2013,0.048387462,-0.001844623,3.607584555
9/23/2013,-0.019646997,-0.004730719,0.92134362
9/24/2013,-0.006635724,-0.002600567,-0.487109187
10/2/2013,0.011936992,-0.000666889,1.652415426
10/3/2013,0.007436396,-0.009019996,-3.077831344
10/4/2013,-0.004760554,0.007028487,-0.196549992
10/7/2013,0.010443463,-0.008542745,0.590501436
10/8/2013,0.004523189,-0.012408723,-1.21007637
